-0.5773503 -0.3333333 0.0 -2.1462317 0.0 -0.0 0.8204555 
-0.5750409 -0.332 0.0 -2.1466527 -0.0477733 0.0827458 0.7554621 
-0.5727315 -0.3306667 0.0 -2.1464932 -0.0761015 0.1318116 0.5181127 
-0.5704221 -0.3293333 0.0 -2.1443236 -0.0826401 0.1431368 0.2796457 
-0.5681127 -0.328 0.0 -2.1407159 -0.0915721 0.1586075 0.141642 
-0.5658033 -0.3266667 0.0 -2.1364588 -0.1060138 0.1836213 0.0674328 
-0.5634939 -0.3253333 0.0 -2.132502 -0.129828 0.2248687 0.0505412 
-0.5611845 -0.324 0.0 -2.1304522 -0.1702124 0.2948166 0.1678797 
-0.5588751 -0.3226667 0.0 -2.1281456 -0.2334918 0.4044197 0.6658276 
-0.5565657 -0.3213333 0.0 -2.1257774 0.2745015 -0.4754506 0.0959661 
-0.5542563 -0.32 0.0 -2.124571 0.2432881 -0.4213874 -0.2168287 
-0.5519469 -0.3186667 0.0 -2.121293 0.0310934 -0.0538554 0.1703658 
-0.5496375 -0.3173333 0.0 -2.1182489 -0.161379 0.2795167 0.2848907 
-0.5473281 -0.316 0.0 -2.1201001 -0.2755605 0.4772849 0.3253299 
-0.5450187 -0.3146667 0.0 -2.1272427 -0.273506 0.4737263 0.515278 
-0.5427093 -0.3133333 0.0 -2.1371212 -0.2528474 0.4379445 0.6212388 
-0.5403999 -0.312 0.0 -2.1480602 -0.2400809 0.4158323 0.6658966 
-0.5380905 -0.3106667 0.0 -2.1593998 -0.2329115 0.4034145 0.6848615 
-0.535781 -0.3093333 0.0 -2.1708494 -0.2266636 0.3925929 0.6925548 
-0.5334716 -0.308 0.0 -2.182201 -0.2103214 0.3642873 0.6911952 
-0.5311622 -0.3066667 0.0 -2.1920946 0.0989305 -0.1713527 0.1798652 
-0.5288528 -0.3053333 0.0 -2.1898222 0.3103615 -0.5375618 -0.6006093 
-0.5265434 -0.304 0.0 -2.1845987 0.3087159 -0.5347115 -0.6369511 
-0.524234 -0.3026667 0.0 -2.1787188 0.308169 -0.5337643 -0.6485151 
-0.5219246 -0.3013333 0.0 -2.1725095 0.3081332 -0.5337024 -0.6535483 
-0.5196152 -0.3 0.0 -2.1661087 0.3082349 -0.5338785 -0.6555786 
-0.5173058 -0.2986667 0.0 -2.1595974 0.3082866 -0.533968 -0.6558904 
-0.5149964 -0.2973333 0.0 -2.1530341 0.3081478 -0.5337277 -0.655093 
-0.512687 -0.296 0.0 -2.1464679 0.307663 -0.5328879 -0.6535138 
-0.5103776 -0.2946667 0.0 -2.1399454 0.3066104 -0.5310648 -0.6513279 
-0.5080682 -0.2933333 0.0 -2.1335151 0.3046338 -0.5276413 -0.6485892 
-0.5057588 -0.292 0.0 -2.1272321 0.3011187 -0.5215529 -0.6451883 
-0.5034494 -0.2906667 0.0 -2.1211642 0.2949462 -0.5108618 -0.6406949 
-0.50114 -0.2893333 0.0 -2.1154018 0.283967 -0.4918453 -0.6339383 
-0.4988306 -0.288 0.0 -2.1100756 0.2638397 -0.4569837 -0.621938 
-0.4965212 -0.2866667 0.0 -2.1053892 0.2256225 -0.3907896 -0.597348 
-0.4942118 -0.2853333 0.0 -2.1016693 0.1528066 -0.2646689 -0.5440142 
-0.4919024 -0.284 0.0 -2.0993606 0.0299375 -0.0518533 -0.4384738 
-0.489593 -0.2826667 0.0 -2.0987143 -0.1142259 0.1978451 -0.2687988 
-0.4872836 -0.2813333 0.0 -2.0993623 -0.1981378 0.3431847 -0.009476 
-0.4849742 -0.28 0.0 -2.1007469 -0.1643295 0.284627 0.3129762 
-0.4826648 -0.2786667 0.0 -2.1024515 -0.0903812 0.1565449 0.4998463 
-0.4803554 -0.2773333 0.0 -2.1040274 -0.0554099 0.0959727 0.560031 
-0.478046 -0.276 0.0 -2.1052128 -0.0487429 0.0844251 0.5678331 
-0.4757366 -0.2746667 0.0 -2.105913 -0.0550952 0.0954278 0.5505277 
-0.4734272 -0.2733333 0.0 -2.1061135 -0.0673374 0.1166319 0.517204 
-0.4711178 -0.272 0.0 -2.1058397 -0.0821176 0.1422318 0.4720672 
-0.4688084 -0.2706667 0.0 -2.1051353 -0.0975162 0.1689029 0.4180302 
-0.466499 -0.2693333 0.0 -2.104049 -0.1122951 0.1945008 0.3575603 
-0.4641896 -0.268 0.0 -2.1026304 -0.1258549 0.2179871 0.2928395 
-0.4618802 -0.2666667 0.0 -2.1009337 -0.1384621 0.2398234 0.2261464 
-0.4595708 -0.2653333 0.0 -2.0990254 -0.1514496 0.2623184 0.160794 
-0.4572614 -0.264 0.0 -2.0969856 -0.1670365 0.2893157 0.1021756 
-0.454952 -0.2626667 0.0 -2.094902 -0.1873827 0.3245564 0.0576492 
-0.4526426 -0.2613333 0.0 -2.0928565 -0.213002 0.3689302 0.0341194 
-0.4503332 -0.26 0.0 -2.0909127 -0.2417416 0.4187087 0.0343122 
-0.4480238 -0.2586667 0.0 -2.0891096 -0.269598 0.4669575 0.0550249 
-0.4457144 -0.2573333 0.0 -2.0874612 -0.2927531 0.5070632 0.0890989 
-0.443405 -0.256 0.0 -2.0859592 -0.3089524 0.5351213 0.128928 
-0.4410956 -0.2546667 0.0 -2.0845787 -0.3174737 0.5498805 0.1685758 
-0.4387862 -0.2533333 0.0 -2.0832833 -0.3183199 0.5513462 0.2038658 
-0.4364768 -0.252 0.0 -2.0820273 -0.3113485 0.5392714 0.2312836 
-0.4341674 -0.2506667 0.0 -2.0807533 -0.2955101 0.5118385 0.2463086 
-0.431858 -0.2493333 0.0 -2.0793836 -0.2680432 0.4642645 0.2411173 
-0.4295486 -0.248 0.0 -2.0778042 -0.22368 0.3874252 0.2016601 
-0.4272392 -0.2466667 0.0 -2.0758436 -0.1557539 0.2697736 0.1078096 
-0.4249298 -0.2453333 0.0 -2.0732829 -0.0651662 0.1128713 -0.0489052 
-0.4226204 -0.244 0.0 -2.0699599 0.0269045 -0.0465999 -0.2318036 
-0.420311 -0.2426667 0.0 -2.065905 0.095049 -0.1646296 -0.3835787 
-0.4180016 -0.2413333 0.0 -2.0612965 0.1350063 -0.2338378 -0.4861645 
